C_SKU_Nbr,C_Short_Week,C_d_Store,C_d_Store_Nbr,C_sku1,C_Sales_Units,C_Str_OH_units_wkly,C_sales
1005559955,FW 202044,"1547-BRIGHTON,CO",1547,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,220.0,
1005559955,FW 202026,1552-FIRESTONE,1552,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",6.0,251.0,131.88
1005559955,FW 202102,1508-PARK MEADOWS,1508,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,217.0,17.0
1005559955,FW 202030,1509-GREENWOOD VILLAGE,1509,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",5.0,258.0,109.9
1005559955,FW 202034,1538-NE COLORADO SPRINGS,1538,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",3.0,180.0,65.94
1005559955,FW 202033,1550-LAKEWOOD-NORTH,1550,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,228.0,
1005559956,FW 202042,1504-COLORADO SPRINGS,1504,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,233.0,
1005559955,FW 202042,1520-BEAR VALLEY,1520,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202031,1538-NE COLORADO SPRINGS,1538,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",20.0,226.0,439.6
1005559956,FW 202040,1551-NORTH AURORA,1551,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,245.0,
1005559956,FW 202050,1515-GREELEY,1515,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,199.0,
1005559955,FW 202045,1507-DENVER SW,1507,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,248.0,
1005559956,FW 202044,1550-LAKEWOOD-NORTH,1550,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,251.0,
1005559956,FW 202028,1552-FIRESTONE,1552,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202048,1510-ACADEMY BLVD,1510,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,212.0,
1005559955,FW 202101,1519-LITTLETON,1519,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",2.0,56.0,43.96
1005559955,FW 202028,1506-LOUISVILLE,1506,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202041,1510-ACADEMY BLVD,1510,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",-2.0,266.0,-43.96
1005559956,FW 202031,1519-LITTLETON,1519,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,261.0,
1005559955,FW 202021,"1501-AURORA, CO",1501,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202041,1520-BEAR VALLEY,1520,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202022,1548-N THORNTON,1548,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,263.0,
1005559955,FW 202049,1535-EVERGREEN,1535,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,3.0,
1005559955,FW 202037,1515-GREELEY,1515,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,260.0,
1005559955,FW 202031,"1526-GLENDALE,CO",1526,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,261.0,
1005559955,FW 202029,"1526-GLENDALE,CO",1526,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,261.0,
1005559956,FW 202028,1548-N THORNTON,1548,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",1.0,249.0,21.98
1005559955,FW 202050,1535-EVERGREEN,1535,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,3.0,
1005559955,FW 202044,1512-FT COLLINS,1512,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",14.0,203.0,307.72
1005559955,FW 202029,1516-PARKER,1516,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202044,1528-SADDLEROCK,1528,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",1.0,170.0,21.98
1005559955,FW 202021,1532-STAPLETON,1532,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202027,"1514-LAKEWOOD, CO",1514,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202030,1544-N FT COLLINS,1544,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",12.0,229.0,263.75999999999993
1005559955,FW 202023,1505-SANTA FE,1505,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202037,1507-DENVER SW,1507,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,246.0,
1005559955,FW 202023,1549-JEFFERSON COUNTY,1549,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202040,1512-FT COLLINS,1512,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,194.0,
1005559955,FW 202027,1529-LOVELAND,1529,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,260.0,
1005559955,FW 202049,"1514-LAKEWOOD, CO",1514,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,238.0,
1005559956,FW 202029,"1514-LAKEWOOD, CO",1514,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,250.0,
1005559955,FW 202042,"1514-LAKEWOOD, CO",1514,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",4.0,252.0,87.92
1005559956,FW 202035,1523-PIONEER HILLS,1523,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202027,1523-PIONEER HILLS,1523,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202043,1528-SADDLEROCK,1528,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,171.0,
1005559955,FW 202041,1549-JEFFERSON COUNTY,1549,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,209.0,
1005559956,FW 202028,1522-GOLDEN,1522,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202036,1505-SANTA FE,1505,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",0.0,,0.0
1005559955,FW 202047,1549-JEFFERSON COUNTY,1549,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,178.0,
1005559955,FW 202034,1549-JEFFERSON COUNTY,1549,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,262.0,
1005559955,FW 202024,1548-N THORNTON,1548,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202102,1531-CASTLE ROCK,1531,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",4.0,239.0,68.0
1005559956,FW 202021,1532-STAPLETON,1532,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202052,1550-LAKEWOOD-NORTH,1550,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,229.0,
1005559955,FW 202030,"1526-GLENDALE,CO",1526,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,261.0,
1005559956,FW 202027,1549-JEFFERSON COUNTY,1549,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202052,1508-PARK MEADOWS,1508,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,234.0,21.98
1005559955,FW 202046,1529-LOVELAND,1529,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,193.0,
1005559955,FW 202033,1502-ARVADA,1502,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,204.0,
1005559955,FW 202031,1505-SANTA FE,1505,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",8.0,219.0,175.84
1005559956,FW 202020,1507-DENVER SW,1507,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202023,1515-GREELEY,1515,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202025,1544-N FT COLLINS,1544,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",16.0,248.0,351.68
1005559956,FW 202030,1549-JEFFERSON COUNTY,1549,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,258.0,
1005559955,FW 202047,1520-BEAR VALLEY,1520,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202051,1515-GREELEY,1515,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,77.0,
1005559956,FW 202101,"1514-LAKEWOOD, CO",1514,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",1.0,234.0,21.98
1005559956,FW 202039,1504-COLORADO SPRINGS,1504,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",2.0,233.0,43.96
1005559955,FW 202039,1505-SANTA FE,1505,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,203.0,21.98
1005559955,FW 202022,"1514-LAKEWOOD, CO",1514,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202026,1516-PARKER,1516,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202039,1511-PUEBLO,1511,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202043,1515-GREELEY,1515,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",28.0,225.0,615.44
1005559955,FW 202038,1518-SW COLORADO SPRINGS,1518,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202046,1538-NE COLORADO SPRINGS,1538,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,138.0,
1005559956,FW 202032,1510-ACADEMY BLVD,1510,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202042,"1517-WESTMINSTER, CO",1517,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",1.0,222.0,21.98
1005559955,FW 202045,1546-BOULDER,1546,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,136.0,16.98
1005559956,FW 202043,1551-NORTH AURORA,1551,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,245.0,
1005559956,FW 202023,1551-NORTH AURORA,1551,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,263.0,
1005559956,FW 202023,1512-FT COLLINS,1512,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",5.0,211.0,109.9
1005559955,FW 202019,1552-FIRESTONE,1552,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,0.0,
1005559956,FW 202048,1548-N THORNTON,1548,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,149.0,
1005559956,FW 202044,1506-LOUISVILLE,1506,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,239.0,
1005559956,FW 202022,1523-PIONEER HILLS,1523,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202040,1532-STAPLETON,1532,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",3.0,245.0,65.94
1005559956,FW 202030,1544-N FT COLLINS,1544,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,242.0,
1005559955,FW 202036,1503-THORNTON,1503,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,229.0,
1005559955,FW 202049,"1547-BRIGHTON,CO",1547,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,201.0,
1005559955,FW 202036,1504-COLORADO SPRINGS,1504,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202050,1506-LOUISVILLE,1506,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,246.0,
1005559956,FW 202046,1503-THORNTON,1503,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,231.0,
1005559955,FW 202022,"1526-GLENDALE,CO",1526,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,0.0,
1005559955,FW 202047,1524-BROOMFIELD,1524,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,138.0,
1005559955,FW 202028,1516-PARKER,1516,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202037,"1517-WESTMINSTER, CO",1517,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,258.0,
1005559956,FW 202041,1540-HIGHLANDS RANCH,1540,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,246.0,
1005559955,FW 202048,1505-SANTA FE,1505,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,165.0,
1005559955,FW 202036,"1501-AURORA, CO",1501,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",-1.0,233.0,-21.98
1005559955,FW 202038,1510-ACADEMY BLVD,1510,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,239.0,
1005559955,FW 202024,1524-BROOMFIELD,1524,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202022,1549-JEFFERSON COUNTY,1549,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202041,1550-LAKEWOOD-NORTH,1550,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,224.0,
1005559956,FW 202048,1503-THORNTON,1503,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,231.0,
1005559955,FW 202036,1506-LOUISVILLE,1506,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,263.0,
1005559956,FW 202043,1516-PARKER,1516,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,240.0,
1005559956,FW 202026,1518-SW COLORADO SPRINGS,1518,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",6.0,252.0,131.88
1005559956,FW 202028,1524-BROOMFIELD,1524,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202049,1510-ACADEMY BLVD,1510,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,212.0,
1005559955,FW 202048,"1517-WESTMINSTER, CO",1517,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,282.0,
1005559955,FW 202033,1523-PIONEER HILLS,1523,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,247.0,
1005559955,FW 202102,1507-DENVER SW,1507,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",0.0,,0.0
1005559956,FW 202045,1522-GOLDEN,1522,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,256.0,
1005559956,FW 202024,1540-HIGHLANDS RANCH,1540,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202036,1548-N THORNTON,1548,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,244.0,
1005559955,FW 202037,1550-LAKEWOOD-NORTH,1550,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,224.0,
1005559955,FW 202024,1506-LOUISVILLE,1506,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202038,1522-GOLDEN,1522,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,260.0,
1005559955,FW 202042,1528-SADDLEROCK,1528,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",3.0,210.0,65.94
1005559956,FW 202040,1544-N FT COLLINS,1544,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",1.0,196.0,21.98
1005559956,FW 202102,"1501-AURORA, CO",1501,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",2.0,298.0,34.0
1005559956,FW 202048,1532-STAPLETON,1532,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,243.0,
1005559956,FW 202043,1532-STAPLETON,1532,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,247.0,
1005559956,FW 202025,1503-THORNTON,1503,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",2.0,257.0,43.96
1005559955,FW 202036,1518-SW COLORADO SPRINGS,1518,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202045,1518-SW COLORADO SPRINGS,1518,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,466.0,
1005559956,FW 202044,1522-GOLDEN,1522,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,256.0,
1005559955,FW 202035,1532-STAPLETON,1532,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,257.0,21.98
1005559955,FW 202033,1538-NE COLORADO SPRINGS,1538,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,203.0,
1005559955,FW 202043,1550-LAKEWOOD-NORTH,1550,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,224.0,
1005559956,FW 202044,1523-PIONEER HILLS,1523,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202030,1532-STAPLETON,1532,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,262.0,
1005559955,FW 202041,1552-FIRESTONE,1552,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,249.0,
1005559956,FW 202049,"1547-BRIGHTON,CO",1547,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,205.0,
1005559955,FW 202040,1504-COLORADO SPRINGS,1504,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,258.0,
1005559955,FW 202037,1521-LONGMONT,1521,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202034,1551-NORTH AURORA,1551,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",3.0,246.0,65.94
1005559956,FW 202047,1507-DENVER SW,1507,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,146.0,
1005559956,FW 202041,1504-COLORADO SPRINGS,1504,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,233.0,
1005559955,FW 202042,1521-LONGMONT,1521,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",26.0,264.0,571.48
1005559956,FW 202038,1524-BROOMFIELD,1524,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",1.0,225.0,21.98
1005559955,FW 202039,1535-EVERGREEN,1535,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,17.0,
1005559955,FW 202039,1503-THORNTON,1503,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",8.0,219.0,175.84
1005559955,FW 202044,1511-PUEBLO,1511,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,255.0,
1005559956,FW 202022,1512-FT COLLINS,1512,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,263.0,
1005559955,FW 202023,1521-LONGMONT,1521,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202050,"1547-BRIGHTON,CO",1547,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,201.0,
1005559955,FW 202052,1512-FT COLLINS,1512,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,203.0,
1005559955,FW 202035,1507-DENVER SW,1507,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",146.0,246.0,3209.08
1005559956,FW 202040,1529-LOVELAND,1529,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,232.0,
1005559955,FW 202039,1552-FIRESTONE,1552,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",2.0,251.0,43.96
1005559955,FW 202052,1548-N THORNTON,1548,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,236.0,
1005559955,FW 202047,"1526-GLENDALE,CO",1526,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,230.0,
1005559956,FW 202050,1507-DENVER SW,1507,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,148.0,
1005559956,FW 202049,1523-PIONEER HILLS,1523,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202039,"1501-AURORA, CO",1501,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",2.0,224.0,43.96
1005559956,FW 202027,"1517-WESTMINSTER, CO",1517,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",3.0,248.0,65.94
1005559956,FW 202047,1551-NORTH AURORA,1551,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,244.0,
1005559955,FW 202041,1509-GREENWOOD VILLAGE,1509,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,249.0,
1005559956,FW 202038,1544-N FT COLLINS,1544,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",8.0,197.0,175.83999999999997
1005559956,FW 202034,1544-N FT COLLINS,1544,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",13.0,218.0,275.84
1005559955,FW 202045,1549-JEFFERSON COUNTY,1549,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,183.0,
1005559955,FW 202046,"1514-LAKEWOOD, CO",1514,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",5.0,238.0,109.9
1005559955,FW 202050,1519-LITTLETON,1519,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,66.0,
1005559955,FW 202031,1515-GREELEY,1515,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,260.0,21.98
1005559956,FW 202045,1532-STAPLETON,1532,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,247.0,
1005559955,FW 202023,1541-MONUMENT,1541,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",9.0,255.0,197.81999999999996
1005559955,FW 202024,1507-DENVER SW,1507,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202024,1523-PIONEER HILLS,1523,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202026,1546-BOULDER,1546,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202102,1541-MONUMENT,1541,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,191.0,
1005559955,FW 202051,1546-BOULDER,1546,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",9.0,127.0,180.23
1005559956,FW 202052,1544-N FT COLLINS,1544,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",1.0,174.0,21.98
1005559956,FW 202033,1511-PUEBLO,1511,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202020,1515-GREELEY,1515,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202021,1519-LITTLETON,1519,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202037,1544-N FT COLLINS,1544,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",1.0,205.0,21.98
1005559956,FW 202037,1504-COLORADO SPRINGS,1504,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",-10.0,237.0,-219.8
1005559955,FW 202031,1548-N THORNTON,1548,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",4.0,254.0,26.36
1005559955,FW 202052,1502-ARVADA,1502,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",4.0,129.0,87.92
1005559956,FW 202025,1518-SW COLORADO SPRINGS,1518,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,258.0,
1005559955,FW 202035,"1526-GLENDALE,CO",1526,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,247.0,
1005559956,FW 202038,1546-BOULDER,1546,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",9.0,240.0,182.43
1005559955,FW 202044,1551-NORTH AURORA,1551,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202102,1529-LOVELAND,1529,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,230.0,
1005559956,FW 202048,1512-FT COLLINS,1512,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,194.0,
1005559955,FW 202033,1503-THORNTON,1503,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,231.0,
1005559956,FW 202024,1512-FT COLLINS,1512,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,211.0,
1005559956,FW 202024,"1514-LAKEWOOD, CO",1514,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,256.0,
1005559955,FW 202039,1502-ARVADA,1502,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",4.0,151.0,87.92
1005559956,FW 202042,1538-NE COLORADO SPRINGS,1538,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",3.0,195.0,65.94
1005559955,FW 202033,"1501-AURORA, CO",1501,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",3.0,241.0,65.94
1005559956,FW 202032,1511-PUEBLO,1511,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202040,1529-LOVELAND,1529,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",4.0,220.0,87.92
1005559955,FW 202041,"1501-AURORA, CO",1501,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,224.0,
1005559956,FW 202040,1540-HIGHLANDS RANCH,1540,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",2.0,246.0,43.96
1005559956,FW 202046,1532-STAPLETON,1532,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,247.0,
1005559956,FW 202046,"1514-LAKEWOOD, CO",1514,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,235.0,
