C_SKU_Nbr,C_d_Market_Nbr,C_Sales_Units,C_sales
1003620751,0559,113.0,657.7499999999999
1001598421,0559,375.0,5527.989999999985
144703,0559,1149.9500000000003,5689.080000000001
273275,0559,2190.0,98910.30999999965
257974,0559,610.0,15131.149999999983
467565,0559,755.0,1951.57
303450,0559,3522.0,25312.65
509756,0559,44430.0,244965.25999999992
256276,0559,2203.0,36932.50000000004
726653,0559,169.0,2823.989999999998
584032,0559,5072.0,93230.15000000002
1004018261,0559,28.0,1420.17
1004018269,0559,27.0,2474.46
1001598427,0559,77.0,2990.0600000000004
914762,0559,416.0,4003.4499999999944
458546,0559,188.0,6100.540000000005
1002341934,0559,94.0,1799.2200000000005
1004740625,0559,788.3399999999999,4192.260000000001
273562,0559,927.0,47434.989999999874
1001754117,0559,368.0,16728.06999999999
1001598426,0559,382.0,9893.909999999965
167929,0559,3361.0,32073.889999999974
1000045280,0559,300.0,17345.25999999999
583977,0559,4426.0,50315.810000000005
1004740562,0559,1048.6000000000004,5007.189999999997
397065,0559,1075.0,24604.679999999982
467632,0559,676.9200000000001,4807.93
1001598423,0559,103.0,2712.790000000001
124479,0559,6484.0,122743.58000000006
787914,0559,330.0,6877.579999999975
536763,0559,671.0,18716.21999999993
261688,0559,569.0,23057.84999999998
893749,0559,2307.0,39119.569999999876
351460,0559,175.0,9111.359999999999
155393,0559,1945.0,17380.49000000004
1000045288,0559,80.0,5691.509999999999
214101,0559,531.0,5533.210000000004
1002363803,0559,1147.0,31588.17999999999
202801,0559,408.0,21454.35999999998
374550,0559,1623.0,33731.71999999985
214079,0559,439.0,2230.5800000000045
168161,0559,4441.0,63999.13999999994
786301,0559,760.0,26445.19000000003
300896,0583,284.0,3612.259999999997
925877,0583,14.0,151.05999999999995
1002854737,0583,136.0,773.1899999999999
155713,0583,176.0,1439.280000000001
461443,0583,154.0,696.1399999999993
1001308713,0583,34.0,594.5400000000003
460219,0583,134.0,503.6599999999999
300950,0583,132.0,1100.0999999999997
300888,0583,231.0,1505.23
1001802065,0583,312.0,9430.540000000006
300829,0583,202.0,2168.5200000000036
300969,0583,201.0,3275.290000000007
275484,0583,7650.0,15243.129999999996
1000013893,0583,,
347391,0583,2936.0,26537.909999999974
466120,0583,64.0,369.27999999999986
1001802029,0583,654.0,9079.740000000014
300810,0583,213.0,1135.9700000000005
1000004821,0583,629.0,1424.0300000000018
1001802083,0583,2436.0,27172.31000000001
1002854744,0583,234.0,760.2400000000005
834001,0583,138.0,2518.1900000000005
1002454952,0583,0.0,0.0
279388,0583,103.0,1201.9799999999987
1001802039,0583,397.0,7437.729999999999
1000004838,0583,555.0,4984.270000000005
1004718703,0583,3.0,105.63
914584,0583,1829.0,4184.769999999994
1001754130,0583,741.0,29710.799999999956
1002185329,0583,198.0,454.4600000000001
1000013847,0583,36.0,1657.1000000000001
354221,0583,195.0,1572.6100000000017
905178,0583,512.0,4952.520000000001
1002185326,0583,302.0,450.70000000000016
103095,0583,63.0,1473.5200000000004
958751,0583,40.0,1116.8000000000002
482167,0583,60.0,476.4100000000002
619375,0583,287.0,1031.000000000001
347469,0583,1628.0,18257.850000000002
103064,0583,173.0,1959.6400000000012
1005129729,0583,152.0,4986.529999999997
1001802044,0583,565.0,13519.62999999998
156676,0583,141.0,1066.8400000000001
346073,0583,4174.0,24021.899999999987
1000006310,0583,287.0,8149.290000000003
300918,0583,163.0,3454.1600000000003
1001802085,0583,1092.0,21175.95
1001802033,0583,876.0,15219.589999999984
1004718897,0583,30.0,2548.84
219743,0583,76.0,1204.1300000000003
1000004731,0583,1501.0,18135.100000000006
1000004732,0583,1377.0,26543.740000000005
169757,0583,11244.0,18913.719999999983
1001802071,0583,2017.0,15356.049999999996
1000004865,0583,2156.0,3312.8800000000006
1001802064,0583,284.0,6793.799999999999
1001802074,0583,721.0,9435.120000000003
958719,0583,97.0,1320.2399999999986
1002148314,0583,929.0,5687.950000000002
351359,0583,29.0,212.57
1000004728,0583,3351.0,27041.329999999984
1001412558,0583,539.0,4315.59
394327,0583,73.0,436.5400000000001
1000004824,0583,1035.0,4458.620000000002
1002185331,0583,155.0,513.6500000000001
1001818260,0583,29.0,243.65000000000003
461653,0583,,
1001754124,0583,1180.0,39694.44999999999
1000006309,0583,190.0,4430.469999999998
1001101228,0583,211.0,2993.93
1000004881,0583,151.0,2439.6199999999994
1000004870,0583,56.0,497.0399999999999
1001349041,0583,,
914335,0583,101.0,293.07
726653,0583,100.0,1380.2300000000005
466257,0583,12.0,9.61
1002625925,0583,185.0,179.45
1000004799,0583,669.0,12423.019999999997
1000043812,0583,87.0,7333.320000000001
1000040067,0583,118.0,1149.9399999999994
926009,0583,14.0,151.05999999999995
1001802069,0583,4817.0,32529.719999999998
1002185336,0583,106.0,433.90000000000015
1000004798,0583,3033.0,40166.51999999986
1000012648,0583,142.0,1954.400000000001
1000004855,0583,222.0,514.6799999999998
461902,0583,214.0,1906.4300000000019
1002339009,0583,227.0,5097.649999999996
256276,0583,3673.0,44176.28999999992
925778,0583,294.0,1924.320000000001
1001802034,0583,451.0,10401.64
149521,0583,199.0,2124.4199999999987
1000004826,0583,1570.0,6935.330000000012
1001215929,0583,115.0,2982.200000000002
1000004843,0583,119.0,5300.669999999996
1002854734,0583,225.0,891.5300000000005
555983,0583,196.0,3737.440000000002
149671,0583,134.0,2436.22
914649,0583,2955.0,10296.34999999999
536763,0583,144.0,3360.089999999997
1001802054,0583,362.0,11049.629999999986
1000006311,0583,141.0,5158.83
1000045651,0583,0.0,0.0
461448,0583,,
1001802063,0583,622.0,11336.269999999993
1001802076,0583,3697.0,34159.95999999993
1000027606,0583,13.0,1299.9999999999998
1004718833,0583,3.0,257.46
1002339005,0583,364.0,5130.709999999997
1002854861,0583,114.0,618.21
1000004860,0583,4646.0,7545.839999999993
1001860786,0583,39.0,576.72
1000004852,0583,119.0,2094.150000000001
1000005963,0583,222.0,2581.619999999998
1000006313,0583,97.0,3625.62
1000006315,0583,133.0,6485.319999999999
1002339002,0583,283.0,5150.810000000002
1000004830,0583,650.0,4063.0299999999975
1000043811,0583,43.0,523.09
497649,0583,17.0,507.3599999999999
1001101224,0583,386.0,3710.370000000002
1000004887,0583,78.0,1999.1399999999999
917371,0583,2.0,6.34
1000032541,0583,,
461487,0583,149.0,884.02
1005011955,0583,63.0,1114.1700000000003
1001802072,0583,1496.0,14135.800000000014
1000004834,0583,1090.0,6718.6300000000065
1004183704,0583,207.0,409.86000000000007
347268,0583,2176.0,16569.390000000007
1001729059,0583,71.0,708.58
1001802026,0583,1119.0,13965.02000000001
112345,0583,102.0,2267.3799999999965
129430,0583,4333.0,17128.34000000002
218458,0583,7731.0,37055.390000000036
1001309188,0583,17.0,213.52
1000004730,0583,1412.0,14271.33999999999
1000032455,0583,,
445789,0583,201.0,1452.7000000000012
1000004891,0583,21.0,103.08000000000003
1001802038,0583,529.0,8140.339999999996
142085,0583,1.0,0.42
103078,0583,128.0,2278.5699999999993
743748,0583,131.0,1947.8200000000004
1001860744,0583,91.0,816.18
1001802084,0583,1831.0,25697.250000000015
1000004889,0583,33.0,163.84
1000004800,0583,512.0,12321.77000000001
897671,0583,252.0,12696.65
1000005962,0583,870.0,7278.86000000001
1005427985,0583,84.0,441.92999999999944
1002549350,0584,,
461443,0584,241.0,1092.6499999999992
1001101228,0584,315.0,4341.309999999998
1001802071,0584,2890.0,23638.01999999997
1001802067,0584,309.0,12356.120000000003
925778,0584,245.0,1552.800000000001
347268,0584,2370.0,17156.78999999999
1001360398,0584,1180.0,7644.969999999996
1000004891,0584,10.0,49.80000000000001
897671,0584,242.0,12333.830000000004
1001729059,0584,-10.0,-106.79000000000002
1002185329,0584,210.0,502.84
1002339009,0584,482.0,10729.899999999987
482167,0584,87.0,692.6600000000002
1002339002,0584,467.0,8487.769999999995
1004183704,0584,397.0,780.1400000000001
1001802038,0584,922.0,14439.439999999986
497649,0584,16.0,490.18
1000032541,0584,554.0,829.02
1001860786,0584,8.0,109.35000000000001
456583,0584,13.0,330.24
1000004852,0584,112.0,1956.260000000001
351328,0584,133.0,3518.4800000000014
1002185336,0584,185.0,787.4300000000001
1000043812,0584,102.0,8838.74
1004718897,0584,22.0,1485.77
1000027606,0584,,
1004718833,0584,5.0,214.45000000000002
218458,0584,4309.0,20292.57999999994
1000043814,0584,19.0,1860.8300000000002
1002454952,0584,1.0,6.88
1002625925,0584,401.0,388.16999999999996
354221,0584,186.0,1435.860000000004
1001802034,0584,605.0,14233.249999999987
149521,0584,219.0,2192.420000000001
169757,0584,5779.0,9564.889999999992
300888,0584,310.0,1996.5000000000002
1001802064,0584,395.0,9541.249999999998
1000004881,0584,142.0,2319.7600000000007
1001802072,0584,2289.0,22639.26999999999
300918,0584,161.0,3352.6699999999996
155713,0584,192.0,1564.7100000000014
361419,0584,480.0,7282.530000000001
1000004843,0584,115.0,4961.499999999999
1001802075,0584,1549.0,7450.750000000007
1000004731,0584,3376.0,40052.589999999975
1001802033,0584,1439.0,25029.61999999998
103078,0584,115.0,2009.040000000001
1000045651,0584,,
1000004732,0584,2323.0,44563.76
1001802069,0584,11092.0,75316.64000000017
834001,0584,69.0,1038.2200000000007
1002302295,0584,17.0,277.8
1000004730,0584,2291.0,22836.099999999977
1002148314,0584,767.0,4281.500000000003
482002,0584,12.0,191.76
1000043811,0584,35.0,446.53
300969,0584,262.0,4268.710000000004
1001860744,0584,168.0,1440.2100000000007
279388,0584,163.0,1903.9299999999955
1001802063,0584,853.0,15472.919999999991
536763,0584,160.0,3231.5399999999986
1002185331,0584,207.0,604.3500000000001
445789,0584,462.0,3249.139999999987
914649,0584,3448.0,12141.040000000025
300896,0584,439.0,5472.609999999993
1000012648,0584,217.0,3005.300000000002
1002339005,0584,540.0,7619.549999999996
1001802039,0584,574.0,11470.119999999994
726653,0584,126.0,1760.2200000000014
1002854737,0584,66.0,379.0499999999999
1001360403,0584,801.0,9214.599999999997
256276,0584,2790.0,30433.249999999967
1001802026,0584,1618.0,20622.54000000001
1002854744,0584,203.0,665.6000000000003
1001802085,0584,1810.0,34993.62999999999
1000004887,0584,124.0,3414.3300000000017
347391,0584,2714.0,23781.12999999999
103064,0584,140.0,1598.1000000000008
1001754124,0584,1444.0,47830.54999999996
914584,0584,3378.0,7710.170000000006
300829,0584,208.0,2201.1500000000037
1000005963,0584,321.0,3993.539999999998
1001802083,0584,3785.0,42853.17999999996
1001802084,0584,2834.0,40419.15999999996
112345,0584,104.0,2304.569999999996
743748,0584,49.0,616.2000000000002
461487,0584,184.0,1094.93
914335,0584,43.0,127.70999999999998
1000004824,0584,1380.0,5942.510000000007
1002854734,0584,222.0,959.3200000000004
1001754130,0584,1178.0,45774.92000000001
219743,0584,102.0,1501.2299999999984
1001412558,0584,627.0,5102.629999999992
1001308713,0584,96.0,1714.2000000000007
1000004800,0584,980.0,23008.32999999996
1005011955,0584,49.0,870.73
1000006317,0584,249.0,14734.209999999992
461902,0584,104.0,928.5200000000009
1000004821,0584,667.0,1543.6200000000006
1000004855,0584,425.0,969.62
346073,0584,4111.0,24193.349999999995
156676,0584,50.0,386.7
1000006313,0584,449.0,17124.700000000008
347469,0584,1232.0,14645.029999999999
466120,0584,199.0,1140.1300000000006
1001802076,0584,7162.0,65856.17000000007
1001802065,0584,361.0,10772.620000000006
300950,0584,185.0,1540.2099999999998
1000004870,0584,98.0,909.46
1001749849,0584,179.0,280.19999999999993
1000004799,0584,1420.0,28471.63999999997
103095,0584,80.0,1815.3200000000004
1000004728,0584,7445.0,58519.399999999936
1000004834,0584,2353.0,14942.88999999998
351359,0584,43.0,312.99999999999994
460219,0584,130.0,485.92
149671,0584,157.0,2620.3099999999995
1000004798,0584,5304.0,69216.5599999999
1001802044,0584,624.0,15038.879999999977
1000004830,0584,495.0,3522.2099999999955
1002302294,0584,28.0,246.13
1000004860,0584,9329.0,15098.439999999995
1001802054,0584,311.0,9719.839999999995
1001802029,0584,1352.0,20617.120000000035
1000004865,0584,5591.0,8621.3
1000004826,0584,1542.0,6940.830000000007
619375,0584,335.0,1287.4099999999976
958751,0584,20.0,540.21
1001818260,0584,24.0,284.53999999999996
129430,0584,2781.0,11298.229999999996
1000006309,0584,468.0,10525.949999999997
1001101224,0584,304.0,2972.860000000001
905178,0584,458.0,4274.3099999999995
1001311057,0584,229.0,263.00999999999993
1005129729,0584,49.0,1618.3100000000002
1001309188,0584,75.0,892.4800000000002
1000013847,0584,72.0,2481.35
1002185326,0584,318.0,490.00000000000006
1000032455,0584,78.0,1845.6299999999999
1000004889,0584,30.0,149.39999999999995
958719,0584,22.0,264.74000000000007
394327,0584,47.0,281.06000000000006
142085,0584,,
555983,0584,323.0,6042.989999999961
1001802074,0584,886.0,12177.530000000002
1002854861,0584,170.0,935.1700000000001
1002854744,0585,95.0,310.9499999999999
1001101228,0585,78.0,1143.45
1000006317,0585,95.0,5540.259999999999
1000004824,0585,954.0,4025.5700000000006
456583,0585,20.0,488.47
155713,0585,224.0,1817.8400000000015
351359,0585,20.0,146.60000000000002
1001802063,0585,463.0,8174.59
1000006315,0585,168.0,7429.099999999999
351328,0585,47.0,1308.5300000000004
897671,0585,568.0,28088.06000000001
1002185336,0585,56.0,234.01
149521,0585,147.0,1485.5100000000004
1000006310,0585,189.0,5191.99
347391,0585,1845.0,16729.54999999998
1000004826,0585,1308.0,6054.050000000016
1000004830,0585,456.0,3000.7000000000016
1001802026,0585,843.0,10179.099999999995
435997,0585,56.0,390.88000000000005
1000004800,0585,566.0,12719.629999999996
1002339009,0585,209.0,4657.2
925778,0585,365.0,2387.259999999999
1001308713,0585,140.0,2452.1300000000006
156797,0585,43.0,349.67000000000013
1002854737,0585,50.0,267.02
1000004855,0585,626.0,1431.6300000000003
347469,0585,721.0,9351.259999999997
1000004843,0585,88.0,3692.880000000001
1000013847,0585,51.0,1833.9899999999998
460219,0585,152.0,570.3899999999999
1002185326,0585,102.0,168.46999999999997
536763,0585,117.0,2651.4800000000005
1002339002,0585,369.0,6670.670000000003
1001101224,0585,242.0,2329.46
461448,0585,10.0,3.3
1000032541,0585,345.0,825.05
149671,0585,159.0,2602.84
300829,0585,170.0,1846.800000000003
1001802054,0585,296.0,9498.559999999994
1001802085,0585,848.0,15488.399999999994
743748,0585,45.0,557.1999999999995
1000004852,0585,127.0,2248.9000000000005
354221,0585,304.0,2288.8799999999987
300950,0585,170.0,1396.6599999999999
834001,0585,20.0,268.26
726653,0585,153.0,2101.380000000001
1001802065,0585,176.0,5163.040000000002
1000004870,0585,41.0,376.54000000000013
482167,0585,96.0,746.9100000000002
914335,0585,68.0,199.87999999999997
1000004732,0585,1164.0,22062.010000000002
462296,0585,1.0,0.64
1002854861,0585,136.0,791.4700000000001
1001749849,0585,523.0,1277.1700000000003
461902,0585,69.0,619.62
1001802076,0585,3206.0,28880.54000000001
256276,0585,1804.0,20651.939999999973
461653,0585,16.0,6.720000000000001
112345,0585,141.0,3151.929999999995
1000004730,0585,1008.0,10287.549999999996
218458,0585,2110.0,10864.769999999988
914584,0585,1294.0,3605.8599999999924
555983,0585,317.0,5913.179999999962
219743,0585,124.0,1760.1999999999991
1001802069,0585,5150.0,33475.17000000001
1000006309,0585,224.0,5158.520000000002
1000004838,0585,450.0,4004.510000000004
619375,0585,184.0,654.2600000000004
1005129729,0585,128.0,4230.2
103095,0585,68.0,1558.5900000000004
1000004799,0585,543.0,11312.47
129430,0585,1888.0,7700.810000000004
1000004865,0585,3067.0,4633.320000000001
1001802064,0585,429.0,10383.949999999995
1000004798,0585,2873.0,36800.11999999992
1001754130,0585,525.0,19688.789999999983
1000043814,0585,7.0,689.8600000000001
1002339005,0585,271.0,3919.5500000000034
445789,0585,516.0,3620.15999999999
497649,0585,9.0,264.73
361419,0585,325.0,4854.560000000001
346073,0585,1528.0,8615.399999999994
1000013893,0585,,
1002185331,0585,135.0,410.4100000000001
1001754124,0585,516.0,16401.850000000002
103078,0585,28.0,476.20000000000016
1000005962,0585,637.0,5363.610000000001
1000006313,0585,167.0,6159.81
169757,0585,10840.0,17608.220000000005
279388,0585,240.0,2269.9199999999964
1000006311,0585,164.0,5806.100000000001
1001802044,0585,478.0,11316.95999999999
1000012648,0585,139.0,1939.0200000000013
1000004821,0585,983.0,2316.5199999999995
1002185329,0585,96.0,223.99
1002625925,0585,320.0,306.48999999999995
1001412558,0585,230.0,1869.3200000000013
1001802029,0585,904.0,12427.889999999987
1001802083,0585,2226.0,25172.779999999988
1000004834,0585,558.0,3461.180000000004
1000004728,0585,1588.0,11925.109999999995
1004183704,0585,237.0,464.91
1001802072,0585,1512.0,14339.139999999987
1001802038,0585,614.0,9798.169999999995
1000004731,0585,1301.0,15724.539999999995
1001802084,0585,1585.0,21491.520000000022
1001802071,0585,2583.0,20135.990000000016
300888,0585,303.0,1932.5600000000004
460788,0585,2.0,0.52
347268,0585,1125.0,8690.539999999995
1001802033,0585,660.0,11493.819999999989
1001802074,0585,522.0,6676.139999999998
156676,0585,178.0,1403.8300000000004
958719,0585,35.0,485.10000000000014
461443,0585,209.0,992.6199999999991
394327,0585,14.0,83.72
1005011955,0585,12.0,213.24000000000004
300896,0585,375.0,4492.299999999996
1004718897,0585,57.0,3862.100000000001
142085,0585,1060.0,440.99999999999983
300918,0585,149.0,3227.489999999999
1000032455,0585,132.0,5332.39
1000004860,0585,4186.0,6882.559999999997
103064,0585,114.0,1266.4600000000014
1001802067,0585,178.0,6744.67
914649,0585,936.0,4346.229999999995
1001802034,0585,350.0,8531.889999999983
1002854734,0585,320.0,1284.5500000000002
300969,0585,307.0,5149.209999999997
1001802075,0585,646.0,2813.2399999999993
1000004887,0585,68.0,1800.0900000000006
1000004891,0585,31.0,147.87999999999997
1001309188,0585,39.0,515.72
958751,0585,11.0,307.89000000000004
1001802039,0585,415.0,8139.899999999993
461487,0585,173.0,1083.4600000000005
1000043731,0586,120.0,2722.7799999999997
1000043812,0586,66.0,5807.689999999999
567776,0586,24.0,434.73
1002185331,0586,198.0,629.8800000000002
1001754124,0586,359.0,11912.14999999998
1000043811,0586,41.0,523.1200000000002
1000004799,0586,1246.0,21988.879999999997
1001412558,0586,471.0,4068.180000000002
1000004813,0586,79.0,3678.2200000000003
1002854744,0586,241.0,783.96
1002625925,0586,217.0,210.48999999999998
1001802075,0586,155.0,760.1099999999999
1001802029,0586,534.0,7863.180000000007
334943,0586,74.0,2168.5299999999997
1000004732,0586,1279.0,25227.489999999998
1002302294,0586,19.0,165.41
